TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,gender,OnlineBackup,InternetService,PaperlessBilling
70.85,70.85,1,0,3,0,0,1,0,1,0
3110.1,85.95,35,1,1,2,2,0,0,0,1
280.85,73.9,4,0,2,0,0,1,0,1,1
411.75,45.45,8,0,2,0,0,0,0,0,1
198.6,20.0,10,0,1,1,1,1,1,2,1
103.7,49.2,2,0,3,0,0,0,2,0,0
6144.55,109.45,58,2,0,2,0,0,2,1,1
4089.45,83.25,51,2,1,2,2,1,2,0,1
864.2,19.25,46,2,3,1,1,0,1,2,1
19.65,19.65,1,0,0,1,1,1,1,2,1
3249.4,72.8,46,0,0,0,0,1,0,1,0
5405.8,109.65,50,0,0,2,2,0,2,1,1
3363.8,65.0,53,0,1,0,2,1,2,0,0
7132.15,114.1,61,0,2,0,2,1,2,1,1
93.55,20.65,5,0,0,1,1,1,1,2,0
4138.9,86.95,47,1,0,2,2,1,2,0,1
5121.75,94.75,54,1,0,0,0,0,2,1,1
566.1,25.35,19,0,1,0,0,1,0,0,1
2715.3,105.45,26,2,2,0,2,0,2,1,1
1782.05,25.4,70,2,3,1,1,1,1,2,0
1742.5,102.55,17,0,2,0,0,1,2,1,1
2983.8,100.2,30,0,2,0,0,0,2,1,1
24.0,24.0,1,0,3,1,1,0,1,2,0
485.9,25.6,19,2,3,1,1,0,1,2,0
1905.7,73.5,26,2,1,0,0,0,2,0,1
1565.7,74.05,21,0,0,0,0,0,2,1,1
4858.7,98.25,50,1,2,0,0,1,2,1,1
3723.65,54.4,68,1,2,2,0,0,0,0,1
298.35,101.55,3,0,0,0,0,1,0,1,1
970.45,103.1,9,0,2,0,2,1,0,1,0
1782.0,34.2,51,2,0,2,2,0,0,0,0
405.7,43.75,9,0,2,0,0,0,0,0,1
4534.9,111.95,41,1,2,0,2,1,2,1,1
2415.95,100.65,22,0,2,0,0,1,2,1,1
1157.05,55.95,21,1,2,2,0,0,0,0,1
8297.5,116.05,71,2,0,2,2,1,2,1,1
45.75,45.75,1,0,2,0,0,1,0,0,0
2083.1,82.0,26,1,1,0,2,1,0,0,1
4681.75,65.15,71,2,0,2,2,1,2,0,0
176.2,44.8,4,0,1,0,0,1,0,0,1
1001.2,79.8,12,0,2,2,0,0,0,1,1
1594.75,88.85,18,0,2,0,2,0,0,1,1
212.4,74.95,3,0,2,0,0,0,0,1,1
7677.4,106.85,72,1,0,2,0,0,2,1,1
815.5,74.95,11,0,2,0,0,1,2,1,0
80.15,80.15,1,0,1,0,0,0,0,1,0
259.65,19.3,13,1,1,1,1,1,1,2,0
8109.8,109.25,72,1,2,0,2,0,2,1,1
2386.85,56.1,42,1,1,2,0,1,0,0,0
340.35,19.7,17,0,1,1,1,0,1,2,0
419.35,51.3,7,0,3,0,0,0,2,0,1
7990.05,118.6,68,2,3,2,2,0,2,1,0
1402.25,24.15,56,2,0,1,1,1,1,2,0
749.35,20.3,38,1,3,1,1,0,1,2,0
8425.15,115.5,72,2,2,2,2,0,2,1,1
1171.5,25.05,48,1,1,1,1,0,1,2,0
5647.95,109.1,52,0,2,2,0,0,2,1,1
708.8,19.65,35,1,3,1,1,0,1,2,0
7567.2,111.3,67,2,0,0,2,1,2,1,1
29.9,29.9,1,0,3,2,0,0,0,0,0
4348.1,80.6,53,0,3,0,2,1,2,1,1
635.9,20.8,34,0,3,1,1,1,1,2,0
108.95,35.2,3,0,1,0,0,0,0,0,0
78.8,78.8,1,0,2,0,0,0,0,1,0
1682.4,89.95,19,0,3,0,2,1,0,1,0
6925.9,116.05,60,2,0,2,2,0,2,1,1
223.15,19.55,11,2,1,1,1,1,1,2,0
5127.95,106.4,47,0,2,0,0,0,2,1,1
874.8,49.4,18,0,2,2,0,1,0,0,0
6758.45,115.25,60,2,1,2,2,0,2,1,0
1874.3,24.8,72,2,1,1,1,1,1,2,0
791.15,19.9,39,1,3,1,1,1,1,2,0
4639.45,81.25,59,1,1,2,0,0,0,1,1
143.9,69.95,2,0,3,0,0,1,0,1,0
69.1,69.1,1,0,2,0,0,1,0,1,0
1776.55,90.2,20,0,2,0,0,1,0,1,1
536.4,93.55,6,0,0,0,0,0,0,1,1
6172.0,86.4,71,2,1,0,2,1,0,1,1
1559.45,66.3,24,0,3,2,0,0,2,0,0
6079.0,94.65,67,0,1,0,0,1,0,1,1
80.85,80.85,1,0,3,0,0,1,0,1,1
4029.95,82.05,48,1,3,0,0,0,0,1,1
2658.4,72.1,37,1,3,0,2,0,2,0,0
383.55,34.7,11,0,3,0,0,1,2,0,0
51.15,20.55,3,0,1,1,1,1,1,2,1
1745.5,95.95,18,0,1,0,0,0,0,1,1
2230.85,44.8,50,1,0,0,0,1,0,0,1
7281.6,109.4,67,1,2,2,2,0,0,1,1
1837.7,71.05,25,0,3,2,2,0,2,0,1
149.55,78.55,2,0,2,0,0,0,0,1,1
180.7,19.7,9,0,1,1,1,1,1,2,0
411.45,40.25,10,1,3,2,2,0,2,0,0
1328.35,19.85,70,2,1,1,1,0,1,2,0
576.95,68.25,9,0,0,2,2,1,0,0,1
68.45,20.15,4,0,1,1,1,0,1,2,1
123.05,50.95,2,0,3,2,0,0,0,0,0
78.65,78.65,1,0,2,0,0,0,0,1,0
468.35,25.15,19,0,0,0,0,1,0,0,1
174.7,20.25,7,0,0,1,1,1,1,2,1
42.9,42.9,1,0,2,0,0,1,0,0,1
44.0,44.0,1,0,2,0,0,1,0,0,0
172.35,20.25,9,1,3,1,1,0,1,2,0
139.35,34.25,3,0,3,2,2,0,0,0,0
539.85,58.5,9,0,3,2,2,0,0,0,0
300.4,55.8,5,0,1,2,0,0,0,0,0
4968.0,88.9,56,1,0,0,0,0,0,1,0
992.7,57.65,18,0,3,2,0,0,0,0,0
4718.25,96.2,49,0,2,0,0,1,0,1,1
5536.5,79.15,70,2,3,2,2,1,2,0,0
7806.6,108.05,72,2,1,0,2,0,2,1,1
434.1,74.4,6,0,2,0,0,0,0,1,0
1563.9,94.8,17,0,2,0,0,1,0,1,1
1332.4,45.9,29,0,2,0,0,1,0,0,1
545.2,105.3,6,0,2,0,0,0,2,1,1
6296.75,102.6,63,2,2,0,0,1,0,1,0
1284.2,73.85,16,0,0,0,0,1,0,1,1
3645.5,61.35,59,1,0,0,0,1,0,0,1
161.45,57.55,3,0,2,0,0,0,0,0,0
226.95,29.25,8,0,3,0,0,0,2,0,1
646.85,84.55,7,0,2,0,0,0,0,1,1
1441.65,19.6,68,2,1,1,1,0,1,2,0
7511.3,111.75,68,2,1,2,2,0,0,1,0
5621.85,106.5,52,1,2,0,0,0,2,1,1
7919.8,107.7,72,2,1,2,2,1,2,1,1
593.2,19.3,32,1,3,1,1,0,1,2,0
1423.65,20.05,72,2,0,1,1,0,1,2,0
69.95,69.95,1,0,1,0,0,1,0,1,1
2763.35,63.7,42,1,1,2,2,1,0,0,0
692.1,24.75,25,2,1,1,1,0,1,2,0
2298.55,50.9,45,0,0,2,0,1,0,0,1
2640.55,60.4,43,1,1,2,2,0,0,0,1
2911.8,79.25,37,1,3,2,0,1,0,0,0
1727.5,85.8,20,0,1,0,0,0,0,1,1
86.6,24.45,4,0,2,0,0,0,0,0,1
6705.7,110.1,63,2,1,2,2,1,2,1,1
237.65,90.7,3,0,3,0,0,1,0,1,0
1672.35,25.3,66,2,1,1,1,1,1,2,1
2979.5,105.7,28,0,2,0,0,1,2,1,1
695.75,85.2,8,0,2,0,0,0,0,1,0
1654.6,24.35,71,2,3,1,1,1,1,2,0
24.25,24.25,1,0,2,0,0,1,0,0,1
1857.85,25.1,72,2,0,1,1,0,1,2,0
825.1,54.55,16,0,0,2,0,1,2,0,1
6424.25,96.6,66,2,3,2,2,1,2,1,0
837.95,76.5,11,0,2,0,0,0,0,1,1
4126.2,81.15,51,1,1,2,2,1,2,0,1
330.8,38.5,8,0,2,2,0,0,0,0,1
1337.45,92.9,14,0,2,0,0,1,0,1,1
362.2,93.5,4,0,2,0,2,0,2,1,1
5991.05,84.7,70,2,3,2,0,0,2,0,0
4891.5,66.0,70,2,2,2,2,0,2,0,0
5373.1,101.5,54,1,1,0,0,0,2,1,1
2068.55,74.9,28,0,0,2,0,1,0,1,1
487.05,20.75,24,2,3,1,1,1,1,2,0
4131.2,61.45,69,2,1,0,0,0,2,0,1
2301.15,54.5,42,0,3,2,0,1,2,0,0
131.65,69.6,2,0,2,0,0,0,0,1,1
4036.0,99.75,39,0,2,0,0,0,0,1,1
4900.65,109.75,45,2,0,0,2,1,2,1,1
5727.45,80.85,72,2,0,2,2,1,2,0,1
743.05,20.3,38,2,3,1,1,0,1,2,0
4804.65,67.8,72,2,0,2,2,1,2,0,1
24.05,24.05,1,0,3,1,1,1,1,2,1
1414.65,19.8,72,2,1,1,1,1,1,2,1
1443.65,25.7,55,2,0,1,1,1,1,2,0
2898.95,56.15,51,1,2,0,2,0,0,0,1
5309.5,86.7,63,2,0,2,2,1,2,0,1
20.4,20.4,1,0,3,1,1,0,1,2,0
451.55,19.65,23,2,3,1,1,0,1,2,1
50.55,50.55,1,0,2,0,0,0,2,0,0
117.05,54.35,2,0,3,0,2,0,0,0,1
5839.3,108.1,52,0,1,2,0,0,2,1,0
1893.5,54.45,36,1,3,2,0,0,0,0,0
45.35,45.35,1,0,3,0,0,0,0,0,0
1654.45,59.0,28,1,3,2,0,0,0,0,0
477.05,69.45,7,1,2,2,0,0,2,0,0
1415.55,100.55,14,0,2,0,0,1,2,1,1
4546.0,64.95,72,2,1,2,2,1,2,0,1
20.5,20.5,1,0,3,1,1,0,1,2,1
163.2,18.85,10,0,3,1,1,0,1,2,0
849.9,19.8,42,1,0,1,1,1,1,2,0
189.95,25.05,7,0,0,0,0,0,0,0,0
321.9,74.8,4,0,0,0,0,1,0,1,1
8058.55,114.3,72,2,1,2,2,1,2,1,1
482.8,24.45,20,0,2,0,0,0,0,0,1
7049.75,109.2,63,2,1,2,2,1,2,1,0
2560.1,45.05,56,2,0,2,2,0,2,0,0
286.8,51.0,5,0,3,0,2,0,0,0,1
7982.5,110.45,72,2,0,0,2,0,2,1,1
5683.6,84.65,68,0,2,0,0,1,2,1,1
3994.05,60.05,67,1,3,2,2,1,2,0,0
369.15,44.65,8,0,0,0,0,1,0,0,0
4631.7,93.25,52,0,0,0,2,1,2,1,1
401.95,20.25,18,0,3,1,1,0,1,2,1
1534.05,25.45,59,2,3,1,1,0,1,2,0
1093.0,20.6,60,2,3,1,1,0,1,2,0
701.3,94.1,7,0,2,0,0,1,0,1,1
1980.3,34.8,59,1,3,2,0,1,0,0,0
2893.4,60.75,46,2,0,2,2,1,0,0,1
262.3,51.35,5,0,2,0,0,1,2,0,1
3886.85,64.05,59,2,1,2,2,1,0,0,1
5917.55,84.8,70,2,0,0,2,0,2,0,1
914.0,71.0,14,0,1,0,0,0,0,1,1
2139.1,50.15,44,0,3,0,0,0,0,0,1
5948.7,94.6,64,2,1,2,0,0,0,1,1
3624.35,59.75,58,2,3,2,2,0,0,0,0
4753.85,100.25,46,1,2,0,2,0,0,1,0
5780.7,98.9,58,0,2,0,0,1,2,1,1
6869.7,97.7,72,2,1,0,0,0,2,1,1
1172.95,40.3,30,0,2,0,0,0,0,0,1
662.95,60.25,11,0,0,2,0,1,2,0,0
1765.95,56.25,34,0,2,0,0,0,2,0,1
2431.95,46.2,54,2,0,2,0,1,2,0,0
155.35,50.6,3,0,2,0,0,0,2,0,1
1859.2,24.9,72,2,3,1,1,0,1,2,0
3303.05,84.85,40,0,2,0,2,0,0,1,1
134.35,65.7,2,0,3,0,0,0,0,0,0
3409.1,63.35,54,2,1,0,0,1,0,0,0
709.5,50.1,14,0,0,2,0,0,0,0,0
70.5,70.5,1,0,2,0,0,0,0,1,0
953.45,94.85,10,0,2,0,0,0,2,1,1
50.15,50.15,1,0,2,2,0,0,0,0,0
19.75,19.75,1,0,3,1,1,1,1,2,0
3665.55,64.65,56,1,0,2,2,1,2,0,1
5515.8,79.6,68,2,0,2,2,0,2,0,1
272.0,19.5,14,1,3,1,1,0,1,2,1
6668.0,99.55,68,2,2,2,2,1,0,1,1
4052.4,74.0,55,0,2,0,0,1,0,1,1
664.4,38.9,16,0,2,2,0,0,0,0,1
718.55,79.55,9,0,2,0,0,1,0,1,1
937.6,65.45,14,0,2,2,0,1,2,0,1
5812.6,98.7,58,0,2,0,0,1,0,1,1
2546.85,46.3,53,0,0,2,0,1,2,0,1
6944.5,99.35,70,2,1,2,0,1,2,1,1
1346.3,95.8,14,0,2,0,0,0,0,1,1
1544.05,67.5,22,1,0,2,2,1,0,0,1
765.15,78.15,10,0,1,2,0,0,0,1,1
692.55,26.1,29,2,3,1,1,0,1,2,0
69.6,69.6,1,0,2,0,0,0,0,1,1
4059.35,84.35,49,1,2,2,2,1,0,0,0
6851.65,100.2,68,0,2,0,0,0,2,1,1
78.05,78.05,1,0,2,0,0,0,0,1,0
1187.05,40.35,30,1,1,0,2,0,0,0,1
5401.9,79.2,72,2,1,2,2,0,2,0,0
247.0,20.9,10,0,3,1,1,0,1,2,1
520.0,73.6,7,0,2,0,0,1,0,1,0
706.6,74.75,9,0,2,0,0,0,0,1,1
49.9,49.9,1,0,3,2,0,0,0,0,0
1370.35,68.9,20,0,1,0,2,0,2,0,1
20.25,20.25,1,0,3,1,1,0,1,2,1
2215.25,76.0,29,0,1,0,0,0,0,1,1
74.0,74.0,1,0,2,0,2,1,0,1,0
214.4,82.3,3,0,3,2,2,1,0,1,1
1871.15,89.4,20,0,0,2,0,0,0,1,1
6171.2,99.15,64,0,1,0,2,1,2,1,1
20.2,20.2,1,0,3,1,1,1,1,2,1
161.45,29.45,6,0,0,2,0,0,0,0,0
1013.2,19.8,50,2,2,1,1,1,1,2,0
336.7,59.15,6,0,0,2,0,1,0,0,1
333.65,44.75,7,0,2,0,0,1,0,0,0
6511.8,90.8,72,2,1,0,0,1,0,1,1
393.45,49.55,8,0,0,0,0,1,2,0,1
7009.5,106.7,67,2,1,2,2,0,0,1,0
2264.05,93.55,24,0,2,0,0,0,0,1,1
6921.7,94.45,72,2,1,2,0,0,2,1,1
600.25,19.45,33,1,0,1,1,1,1,2,1
56.35,25.05,2,0,2,0,0,1,0,0,1
4664.15,67.95,70,2,3,2,2,1,2,0,0
1441.8,65.25,22,1,0,0,0,0,2,0,0
5623.7,99.45,59,0,0,2,0,0,2,1,1
695.85,20.35,36,1,1,1,1,1,1,2,1
1028.75,19.95,51,2,3,1,1,0,1,2,0
4155.95,77.4,53,1,0,2,2,1,0,0,0
395.6,19.7,20,1,0,1,1,0,1,2,0
6330.4,99.7,63,2,1,2,0,1,0,1,0
2971.7,74.8,40,0,1,0,0,0,2,1,0
638.0,19.15,35,1,3,1,1,1,1,2,1
2034.25,78.95,26,1,0,0,0,1,0,1,0
2510.2,95.55,27,0,2,0,0,1,2,1,1
3419.5,62.85,53,1,1,2,2,1,2,0,0
2427.35,71.55,34,0,1,0,0,1,0,1,0
1760.25,94.95,19,0,2,0,0,0,0,1,1
3551.65,86.1,43,0,1,2,0,1,2,1,1
122.9,19.55,6,0,3,1,1,1,1,2,0
1424.2,24.8,56,2,3,1,1,1,1,2,1
2111.45,39.3,57,0,2,0,0,1,2,0,1
2909.95,84.05,34,0,3,0,0,1,0,1,1
374.0,36.25,10,0,2,0,2,0,2,0,0
20.25,20.25,1,0,3,1,1,0,1,2,1
300.8,23.9,13,0,2,0,0,0,0,0,1
5581.05,98.6,56,0,2,0,0,1,2,1,0
5676.65,103.65,55,0,1,0,0,0,2,1,1
3379.25,92.9,36,2,1,2,2,0,2,0,1
942.95,19.9,47,1,0,1,1,1,1,2,0
232.4,20.1,12,0,1,1,1,0,1,2,1
85.45,85.45,1,0,2,0,0,0,0,1,1
2088.45,80.5,24,0,2,0,0,1,2,1,1
6137.0,99.9,63,1,0,0,0,0,2,1,0
1434.6,39.85,35,0,2,0,0,0,0,0,1
3870.0,60.5,67,1,1,2,2,0,2,0,0
2043.45,84.8,25,0,2,0,0,1,0,1,1
2215.0,103.85,21,0,3,2,0,1,0,1,0
842.25,67.8,13,0,0,2,2,0,2,0,0
2576.2,75.2,35,0,2,0,0,1,0,1,1
1901.0,24.85,71,2,0,1,1,1,1,2,0
601.6,19.35,29,0,1,1,1,0,1,2,0
3515.25,49.35,71,2,2,0,0,1,2,0,0
605.45,89.0,7,0,2,0,0,1,0,1,1
3094.05,55.0,57,0,2,0,0,0,2,0,1
4929.55,76.15,65,2,0,2,2,1,0,0,0
595.05,20.3,27,1,3,1,1,1,1,2,0
469.8,74.9,6,0,2,0,0,1,0,1,1
8436.25,117.35,72,2,1,2,2,0,2,1,1
19.75,19.75,1,0,3,1,1,1,1,2,1
492.0,45.2,11,0,1,0,0,1,0,0,0
987.95,25.2,39,2,3,1,1,1,1,2,0
5496.9,89.75,59,0,2,2,0,0,2,1,1
1908.35,75.0,26,1,0,2,2,1,0,0,0
107.1,49.95,2,0,3,0,0,1,0,0,0
4575.35,65.7,72,2,0,2,2,0,2,0,0
4309.55,67.05,65,1,1,2,0,1,2,0,0
7922.75,110.9,72,2,1,0,2,1,2,1,0
522.35,87.95,6,0,0,0,2,1,0,1,1
587.7,19.8,32,1,1,1,1,1,1,2,0
3876.2,75.7,50,1,0,0,0,0,0,0,0
3778.85,62.15,61,2,3,2,2,1,0,0,1
1457.25,101.25,15,0,2,0,0,0,2,1,1
8349.45,115.15,72,2,0,2,2,1,2,1,0
185.6,18.95,9,0,3,1,1,1,1,2,1
19.5,19.5,1,0,3,1,1,0,1,2,0
1066.9,86.55,12,0,2,0,0,0,0,1,1
973.55,28.6,37,0,1,0,2,0,0,0,0
1226.45,20.4,61,1,3,1,1,1,1,2,0
342.3,19.8,18,1,0,1,1,1,1,2,0
985.05,45.65,21,0,3,0,0,1,0,0,0
3948.45,56.4,68,2,3,2,2,1,2,0,1
828.05,73.3,12,0,1,0,0,1,0,1,1
41.85,24.35,2,0,2,0,0,0,0,0,0
6164.7,101.35,62,0,2,0,0,0,0,1,1
2862.75,98.65,29,0,2,0,2,0,0,1,0
33.6,33.6,1,0,3,0,2,1,2,0,0
343.95,79.9,5,0,0,0,0,1,0,1,1
20.7,20.7,1,0,2,1,1,0,1,2,0
6590.5,104.05,62,2,2,0,2,1,0,1,1
717.95,20.25,36,2,0,1,1,0,1,2,0
2890.65,103.3,28,0,2,0,2,0,0,1,1
4885.85,73.7,69,1,1,2,2,0,2,0,0
1222.05,96.2,11,0,1,2,2,0,0,1,1
6871.7,108.75,63,0,2,0,2,0,2,1,1
405.6,20.15,23,1,0,1,1,1,1,2,0
208.25,19.75,10,0,1,1,1,1,1,2,0
1801.9,25.95,71,2,1,1,1,0,1,2,1
3062.45,70.05,45,0,2,2,2,0,0,0,1
1764.75,24.05,70,2,3,1,1,0,1,2,0
1816.75,84.75,22,0,2,0,0,0,0,1,1
1255.1,23.05,52,2,3,1,1,0,1,2,0
5743.05,104.15,55,1,2,0,2,1,0,1,1
3921.1,59.95,65,2,1,2,2,0,0,0,0
1463.45,19.55,72,2,0,1,1,0,1,2,0
189.45,19.6,10,1,0,1,1,1,1,2,0
96.8,20.05,7,1,3,1,1,0,1,2,0
408.5,85.55,5,0,2,0,0,1,2,1,1
1846.65,78.6,24,2,1,2,0,0,0,0,0
8456.75,116.8,72,2,1,2,2,0,2,1,1
1011.5,43.55,21,0,3,2,2,1,0,0,1
4263.4,60.8,69,1,1,0,2,1,2,0,1
2549.1,54.9,44,0,0,0,2,1,2,0,1
3965.05,65.2,61,1,2,0,0,0,0,0,1
2496.7,102.95,24,0,1,0,0,1,2,1,1
90.6,90.6,1,0,2,0,0,0,0,1,0
288.05,50.8,6,0,0,0,2,0,0,0,1
368.1,90.05,4,0,2,0,0,1,2,1,1
7840.6,108.2,72,2,2,0,2,1,2,1,1
6632.75,92.0,72,2,0,2,2,1,2,0,0
1013.35,75.1,14,0,2,0,0,1,0,1,1
152.95,25.05,7,0,0,1,1,1,1,2,1
3772.65,75.15,48,1,2,0,0,0,2,1,0
1026.35,19.5,55,1,3,1,1,1,1,2,0
19.3,19.3,1,0,1,1,1,1,1,2,0
5031.85,112.2,45,1,1,2,2,1,2,1,0
220.4,70.3,3,0,3,0,0,1,0,1,1
1416.5,19.6,71,2,3,1,1,0,1,2,0
158.35,20.25,8,0,3,1,1,1,1,2,0
256.6,75.85,3,0,2,0,0,0,0,1,1
5542.55,80.65,69,2,0,2,2,1,2,0,0
68.5,68.5,1,0,2,0,0,1,0,1,1
8443.7,115.75,72,2,1,2,2,0,2,1,1
791.75,73.5,11,0,2,2,0,1,0,1,1
5708.2,80.6,71,2,0,2,2,1,2,0,0
69.95,69.95,1,0,3,0,0,0,0,1,1
2016.3,59.55,33,2,0,2,2,0,0,0,0
326.65,19.05,16,1,3,1,1,0,1,2,0
5471.75,95.65,56,1,2,2,2,0,2,1,0
19.95,19.95,1,0,1,1,1,0,1,2,0
346.4,70.05,5,0,2,0,0,1,0,0,1
1061.6,19.4,57,1,3,1,1,1,1,2,0
1971.5,36.1,56,1,1,0,0,1,2,0,1
773.65,94.0,8,0,2,0,0,1,2,1,1
1422.05,61.15,22,0,3,2,0,0,2,0,0
19.75,19.75,1,0,3,1,1,0,1,2,0
2460.35,64.1,40,0,1,2,2,0,0,0,1
856.5,19.75,46,2,1,1,1,1,1,2,0
1275.85,19.7,63,2,3,1,1,1,1,2,0
7467.5,110.2,68,2,2,2,0,1,2,1,1
7261.75,106.35,69,2,1,2,2,1,2,1,1
5116.6,90.55,56,0,2,0,2,0,2,1,0
660.05,65.9,10,1,3,0,0,0,2,0,1
6590.8,104.5,63,1,1,2,2,1,2,1,0
1208.15,52.5,24,2,3,2,2,0,2,0,1
1033.9,56.1,19,0,3,0,0,0,0,0,1
1885.15,88.75,22,0,2,0,0,1,0,1,1
2467.1,84.45,29,0,2,2,0,1,2,1,1
989.45,75.3,13,1,3,0,0,1,0,0,1
2006.95,26.0,70,2,0,1,1,0,1,2,1
5025.0,99.4,49,0,2,0,0,0,2,1,0
4830.25,109.55,43,1,3,2,2,0,0,1,1
59.75,19.6,3,0,3,1,1,0,1,2,1
3088.25,73.15,42,1,2,0,2,1,0,0,0
3134.7,54.65,57,1,3,0,2,1,2,0,1
94.55,66.4,2,0,0,2,0,1,0,0,0
8312.4,115.55,72,2,1,2,2,0,2,1,1
4863.85,104.45,46,0,2,0,0,0,2,1,1
6871.9,100.05,66,0,1,0,2,1,0,1,1
6529.25,102.0,62,1,2,2,2,1,2,1,0
6637.9,91.15,72,2,0,2,2,0,2,0,1
3165.6,89.7,35,1,2,0,2,1,2,1,1
1454.15,90.2,17,0,1,2,0,1,2,1,0
6786.1,92.4,72,2,2,2,2,0,2,0,1
543.0,19.9,28,1,3,1,1,0,1,2,0
1327.15,25.15,56,2,1,1,1,1,1,2,1
2404.15,79.85,31,0,1,0,2,0,0,1,1
867.3,18.85,45,1,0,1,1,1,1,2,0
25.75,25.75,1,0,3,1,1,0,1,2,1
114.7,49.6,2,0,3,0,0,0,2,0,1
109.5,20.95,6,0,3,1,1,0,1,2,1
4692.95,97.05,48,1,2,0,0,0,2,1,1
546.85,25.4,25,0,0,1,1,1,1,2,1
1274.05,19.7,64,2,0,1,1,1,1,2,1
1782.4,35.0,50,0,3,2,0,1,2,0,1
5301.1,101.25,52,1,0,0,0,0,0,1,0
280.35,70.2,4,0,2,0,0,1,0,1,1
2897.95,90.95,32,0,2,0,0,0,0,1,0
3371.0,73.85,45,2,1,2,2,1,2,0,0
801.3,88.05,9,0,2,2,0,1,0,1,1
6975.25,105.95,66,1,1,0,2,0,0,1,1
257.05,91.85,3,0,2,0,0,1,0,1,0
1079.45,20.1,54,2,3,1,1,0,1,2,0
40.1,40.1,1,0,2,0,2,0,0,0,0
6997.3,110.3,64,2,0,2,2,0,2,1,0
2217.15,73.9,31,0,2,0,0,0,0,1,1
1129.1,89.8,14,0,3,0,0,0,0,1,1
979.05,85.15,12,1,1,2,0,0,0,1,1
4119.4,60.95,67,1,0,2,2,1,2,0,1
2568.55,72.25,35,0,2,2,2,0,0,0,0
3349.1,73.55,45,2,3,2,2,0,0,0,0
492.1,46.0,10,0,3,0,0,1,0,0,0
1718.95,58.55,29,0,0,2,0,0,2,0,1
605.25,24.6,24,1,0,1,1,0,1,2,0
1344.5,19.75,66,2,3,1,1,1,1,2,1
4267.15,86.35,51,1,3,2,0,1,0,1,0
1121.05,25.5,45,2,3,1,1,0,1,2,0
918.7,19.0,49,1,1,1,1,0,1,2,0
521.8,19.55,29,2,3,1,1,0,1,2,1
4469.1,110.1,40,0,1,2,2,1,2,1,1
3580.3,96.55,37,0,2,0,0,0,0,1,1
1729.35,69.75,25,0,2,0,0,1,0,1,0
1073.3,50.6,22,0,2,0,0,0,0,0,1
4566.5,65.6,72,2,0,2,2,1,2,0,1
293.3,40.1,7,0,1,0,0,0,2,0,1
2603.1,82.1,33,2,1,0,2,1,2,0,0
1783.75,79.1,23,0,3,0,2,0,2,1,1
2440.15,101.25,24,0,2,0,0,1,2,1,1
79.55,79.55,1,0,2,0,0,0,0,1,0
6322.1,90.65,69,2,3,2,2,1,2,0,0
57.4,20.55,3,1,1,1,1,0,1,2,1
4284.65,75.75,56,1,0,0,2,1,2,0,1
7138.65,110.0,65,1,1,2,2,1,0,1,1
1539.75,20.85,71,1,2,1,1,1,1,2,0
1058.1,80.35,14,0,0,0,0,0,0,1,1
123.8,70.15,2,0,2,0,0,0,0,1,1
2781.85,84.05,32,1,2,0,0,0,0,1,0
2731.0,67.45,40,0,2,2,0,1,0,0,0
20.75,20.75,1,0,1,1,1,1,1,2,0
89.1,89.1,1,0,2,0,0,1,0,1,1
497.3,69.9,7,0,3,0,0,0,0,1,1
711.15,51.1,15,0,2,0,0,0,0,0,1
1607.2,94.4,17,0,2,2,0,0,0,1,0
1490.95,78.25,19,0,2,0,0,1,2,1,1
1898.1,25.55,71,2,0,1,1,1,1,2,0
3273.95,60.0,54,2,0,2,2,0,0,0,0
2929.75,90.55,31,0,1,2,2,1,2,1,1
838.7,76.4,11,0,2,2,0,0,0,1,0
1443.65,84.95,18,0,2,0,0,0,0,1,1
7746.7,110.1,72,2,0,2,2,0,2,1,1
6951.15,99.65,71,0,1,0,0,0,2,1,1
214.75,45.4,5,0,1,0,2,1,0,0,0
2669.45,69.0,38,1,1,0,2,1,0,0,0
235.2,48.65,5,0,0,0,2,1,0,0,1
92.65,44.15,2,0,2,0,0,1,0,0,1
3103.25,59.85,52,2,0,2,0,0,0,0,0
606.25,75.75,8,0,2,0,0,0,0,1,1
5330.2,80.65,68,2,2,0,0,0,2,0,1
1403.1,20.55,69,1,1,1,1,1,1,2,1
2727.8,66.4,42,0,1,2,2,0,2,0,1
5038.45,100.2,50,2,3,0,2,0,2,1,1
19.1,19.1,1,0,3,1,1,0,1,2,1
80.3,80.3,1,0,2,2,0,1,0,1,1
1462.6,44.55,33,0,1,0,0,1,0,0,1
150.6,20.35,7,0,3,1,1,0,1,2,0
5960.5,91.8,64,0,2,2,0,1,2,1,1
74.9,74.9,1,0,2,0,0,0,0,1,1
1192.3,20.2,59,2,0,1,1,1,1,2,1
314.55,50.35,6,0,2,0,0,0,0,0,0
56.0,18.8,3,0,3,1,1,0,1,2,0
330.8,20.45,15,0,1,1,1,0,1,2,0
877.35,64.75,13,1,2,0,0,1,0,0,1
2249.1,98.7,23,0,1,0,0,0,2,1,1
2807.65,89.45,31,0,2,2,0,1,0,1,0
1696.2,58.75,29,1,2,2,2,1,2,0,1
1032.05,20.7,49,1,1,1,1,0,1,2,0
4902.8,85.6,56,0,0,0,0,0,0,1,1
4995.35,80.3,63,2,1,2,2,0,2,0,1
5034.05,79.8,63,2,1,0,2,1,0,0,0
